Product,Category,Price,Individual Review,Location,Date,Review,Helpful
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-24,"Science based expert advice which has immediately given my life a sense of happiness, purpose and ease! Thank you Amazon for suggesting this book when I searched for ""diary""!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-07,"A wonderful tool to achieve a sense of self and daily reflection and positive focus! Each day is enhanced with the dairys quotes, ideas and tips! Epic stuff. Thank you for this amazing gift of gratitude!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-22,Really loving my 6 min diary. Very well written intro and logical information. No faff.Makes you think and dig deep. Lovely book - super happy !,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-17,Absolutely incredible book! Has a ton of helpful information and it improves the daily life and habit forming immensely. Definitely recommended for everyone.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-27,"I bought the 6 minute a day diary for my brother to help him focus on the next chapter of his life.  As he’s always short on time, he thought this was a great idea and loves the prompts too.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-20,"A powerful diary, that can improve the users sense of happiness, along with helping to stay ‘on-track’, when times get tough!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-13,Beautiful diary and allows me to put down my thoughts and gratitude on paper. Would highly recommend!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-15,"After only a week of using this diary, I found myself happier, more productive and kinder!! Get one today!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-04-11,"Brilliant, I love it",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-04-16,"I love this book! I bought this as a gift for a friend but actually, I want to get one for myself now. It's so cute but also really handy and has printed pages ready to go so that you don't just have to think of stuff to write off the top of your head. Its like half book, half note pad which is really unique and cool. Love it. Plus, really nice quality.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-02-09,Really pleased with this diary. It has a great in depth introduction explaining the science and psychology behind it. The paper is good quality and it is a good size. I bought the turquoise one which I loved the colour of. I have found this diary to be really useful and after over a month of using it I have felt it has changed my perspective positively. If you are someone who doesn’t have a lot of time and still wants to take a moment this is a great option. I also like how you have weekly questions to answer that really make you think in a different way or think about things you may not have even thought about. Would recommend!,1
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-10,"This journal has been a massive help to me through the COVID19 lock down.

I gave myself a week to read through the introduction and familiarise myself with how I should be using this day and night, I am not great at expressing myself so this was great assistance.

I love the great quotes and the variety of questions it asks you each week. It reduces the repetitive feeling each day.

I have been using the product for roughly three weeks now and am pretty sure I will buy another one once the six months are up.

Only thing I can complain about is where do I put my pen?
A nice little loop pen holder would be a nice upgrade.",2
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-19,"I have only just started reading the diary, it is easy to follow and I am sure I will find it very helpful. I suffer with anixety and I think this diary will help me.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-22,This is an absolutely brilliant product for those wanting to self journal. I shopped around on amazon and found this one the best for myself. Highly recommended. Hard back which I love. Delivered on time and book is as described.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-30,Nice quality and arrived quickly!  Gift for my brother and hope he will use it.  Lovely size and design.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-03-08,"I use this most days, at the start and end of the day. Really helps me focus on the positives!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-28,Looks good can not wait to write in this everyday.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-05,Love it,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-05,Great,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,Australia,2020-07-22,My BEST Amazon purchase yet.It helped me be more aware and grateful for what I currently have. It helps me realised the importance of habit and how habit overtime turns into a lifestyle.The daily motivation messages are very uplifting and sets a positive mood to the start of my day. The end of the day reflection helps me focus on all the positive that happened to me during the day.I highly recommend this diary.,5
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,Australia,2020-01-04,"Have only been using this diary for a week now but I like the simplicity. The introduction to the psychology behind the diary makes sense and is backed up by scientific journals you can look up yourself. The diary itself is well made but as it is stitched together, I will be sure to handle with care. The cloth cover is stylish and the weekly questions are thought provoking. So far, so good.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,Australia,2020-07-31,Good Diary.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,Australia,2020-07-30,Love love love this diary !! I purchased this for my partners birthday. He loved it! Highly recommend,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,4.0,United States,2020-01-18,Video Player is loading.,7
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United States,2020-01-08,"I love this daily journal. I was nervous about getting something like this for myself because I’m not used to journaling everyday but I found the prompts short and easy to incorporate in my daily routine. It really does take 6 minutes each day (3 in the am, 3 in the pm). I do however worry that I will get tired of the same 6 daily propers after a few months, but overall I think they are great ways for me to express gratitude, start on a positive note, and mentally organize my day. My favorite things about the daily are the weekly prompts and the reading section at the beginning. The Diary starts with evidence based research that shows why adding this to your daily routine helps. I loved that it answered a lot of my questions and worries about being able to keep up with the journal and gave me helpful tips for starting new and healthier habits such as journaling. The weekly prompts also help break up the daily routine by fostering reflection. They change week to week which is really nice. I also like the weekly challenges - a great way to add some positivity or new things in your week. I highly recommend this diary. It’s also a great gift for someone who like journaling or is on a personal journey.",2
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United States,2020-01-24,"Having just completed using the 5 Minute Journal for the past six months, I was looking for an alternative to carry on this great practice I developed. I landed on this book, The 6 Minute Diary.

First, I will say that I am completely surprised that the authors were able to publish this book because of its similarities to the 5 Minute Journal. The introduction section is nearly identical, but it was a good refresher.

The differences: I absolutely love the monthly habit trackers. The 5 Minute Journal doesn’t have these and it’s a nice addition. Additionally, there is a space to capture weekly notes. I love having extra space to jot down highlights throughout the week.

This book was an easy transition from the 5 Minute Journal with a few extra bonuses.

These books have absolutely changed my life. My husband commented that I wake up in a better mood and I’ve noticed I have developed a more positive and grateful outlook on life.

If you decide to purchase it, I hope it brings you as much joy as it does for me!",22
