Product,Category_x,Price_x,Individual Review,Location,Date,Review,Helpful
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-23,"
  Unlike some earlier reviews I found these tighter than other wellies I have bought recently - but still serviceable
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-06,"
  Slightly on the small side for a Wellington. Usually with a size 6 I can wear extra thick socks. I can't with these, a little disappointing for the winter months.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-23,"
  Great value for money and arrived swiftly fabulous packaging love it
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-23,"
  I use them when using my pressure washer, keeps my feet dry as expected. I fear that using them to dig the garden or festival use, they would have a limited lifespan. Ideal for what I need them for and for the price I can’t complain.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-19,"
  Bought these for all the xmas party’s have wore them to a few and got good compliments on how dressy the were
",0
Dunlop Compass Flick Bell,shoes,10.10,4.0,United Kingdom,2019-12-12,"
  Ordered  size 7 which is my usual size, far too big, even with 2 pairs of socks.
",0
Dunlop Compass Flick Bell,shoes,10.10,3.0,United Kingdom,2020-01-30,"
  The whole boot is baggy! The length of foot is fine and I have a wide foot so the width is ok too but everything is sloppy so it’s not great for walking. Maybe a “woman specific” boot would have been better for me.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-06-18,"
  Live on a farm and needed wellies.  Also walk my dog and I wear wellies.Thank you.
",0
Dunlop Compass Flick Bell,shoes,10.10,1.0,United Kingdom,2020-01-07,"
  Having only used them a month, leaked terribly. Let water in from the start but only a little, then a crack formed across the width on the sole rendering them useless.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-06-01,"
  Light weight and fit perfectly (size 5) and are waterproof. What more could I expect?
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-07-27,"
  Really good wellies for the price.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-07-05,"
  Ready to jump in muddy puddles
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-05-01,"
  Good product . good value for the money.
",0
Dunlop Compass Flick Bell,shoes,10.10,4.0,United Kingdom,2020-06-09,"
  Value for money. Fit for purpose
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-06-08,"
  Good quality and very affordable.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-25,"
  These are great fitting boots and great value.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-27,"
  The boots are great at keeping my feet dry when I take my dog a walk. The area is marshy and wet and these are great. I would however order a size small than normal as they are quite big made.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-06-07,"
  Lovely pair of wellies 👍
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-03,"
  Fit my 7 year old son well. Just a little to long in the leg, for him.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-19,"
  My son loves these he thinks he can wear in school
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-30,"
  They do exactly what I wanted. Many thanks.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-05,"
  I put some insoles in them and they are perfect
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-04,"
  even with extra insoles they are a bit big but does the job thanks
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-19,"
  Excellent for the price. If you want to do lots of walking and heavy use, you may need something more expensive but this is great for moderate garden use etc. Also, I'd go for a slightly smaller size than your usual.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-24,"
  My feet haven't got wet yet whilst wearing these.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-01,"
  Using for dog walking in fields. Keep feet dry and comfortable to wear.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-05-08,"
  good value boots
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-20,"
  Great pair of wellies and a great price too!
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-18,"
  It's a wellie .. they do the wellie job
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-06-13,"
  Great wellies!
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-03,"
  Nothing to dislike, excellent fit
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-15,"
  Husband is pleased with wellies
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-12,"
  Wellies. Reasonably comfy. The size comes up a little big so loose, but easily recited by wearing thick socks.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-22,"
  Does the job
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-06-24,"
  Great stuff
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-22,"
  Great price , quality made and good fit.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-07-19,"
  Nothing whatsoever wrong with the product.  However the courier, which was Royal Mail left the parcel on my doorstep when there was no one actually at home at the time.  Thankfully no one stole them.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-09,"
  Excellent Wellingtons
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-07-29,"
  Very good boot for the price.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-15,"
  Item exactly as described fit well and well worth the money
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-06-10,"
  Great comfort especially when chasing down rogue calfs on a farm. Also great sturdiness for flipping sheep on to a lambinator. Aslo great speed for running when getting chased by killer cow.6 out of 9 Doggos approve!!
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-03,"
  Superb wellies, what can i say
",0
Dunlop Compass Flick Bell,shoes,10.10,2.0,United Kingdom,2020-06-11,"
  Unfortunately both boots have split at the heel after only 6 months use.The previous pair did the same.
",1
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-04,"
  They are green wellies. And seem so far to not leak.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-22,"
  Vg fit, well made
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-05,"
  For the money they're excellent. Very happy.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-20,"
  Good quality
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-24,"
  Good quality, hard wearing would purchase again
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-06,"
  Good value for money
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-22,"
  Good
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-21,"
  All good so far
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-18,"
  These wellies have a great sole and are actually waterproof!! Great price for everyday wellies to wear at the waterlogged park with the dogs.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-04,"
  Spend my entire winter in wellies seeing to my ponies and these are the best. You can keep your hunters, lechameau, joules etc - a pair of these and some welly socks, and I’m good for a couple of years :)
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-05,"
  At the price paid excellent value, service quick  and efficient.
",0
Dunlop Compass Flick Bell,shoes,10.10,2.0,United Kingdom,2019-12-31,"
  Price depicts the quality but do the job
",0
Dunlop Compass Flick Bell,shoes,10.10,1.0,United Kingdom,2019-12-27,"
  Crap cant get a refund from these
",0
Dunlop Compass Flick Bell,shoes,10.10,1.0,United Kingdom,2020-02-24,"
  Too big
",0
Dunlop Compass Flick Bell,shoes,10.10,2.0,United Kingdom,2020-01-25,"
  A bit tight around the calves.
",1
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-07,"
  I thouught these were a great price. They may not be the toughest available, bur for ordinary use they're absolutely ideal
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-24,"
  Just right. A nice weight,not flimsy. Brilliant price! 10 out of 10
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-07,"
  Good strong wellie boots.  Fit perfectly.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-04,"
  Fit great!
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-10,"
  Fast delivery. Good sturdy boot and reasonably comfortable
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-07,"
  Great for when walking the dogs and arrived earlier than expected
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-16,"
  Car cleaning and in the garden and using the jet wash. Great
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-12,"
  Very study my son loved them for walking in the forest
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-15,"
  They keep your feet dry and the mud out
",0
Dunlop Compass Flick Bell,shoes,10.10,1.0,United Kingdom,2019-12-09,"
  Too large too expensive to send back with no guarantee of reimbursement
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-25,"
  Great product at great price. Would recommend.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-05-27,"
  The wellington boots were exactly how they described.  comfortable and weatherproof excellent quality
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-29,"
  These wellies are of medium weight and have a good tread.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-06,"
  As discribed
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-23,"
  Dunlop are the only cheap wellies which I have found to last.
",0
Dunlop Compass Flick Bell,shoes,10.10,3.0,United Kingdom,2020-05-23,"
  Very big fitting!
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-15,"
  Great price. Does the job,for gardening
",0
Dunlop Compass Flick Bell,shoes,10.10,3.0,United Kingdom,2020-07-02,"
  Slightly larger fit, however absolutely fine when wearing thick socks. The wellies are sturdy but much heavier than previous pairs I have bought.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-13,"
  Well made, just what was needed for the lovely British weather.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-26,"
  Arrived on time. Looks strong and exactly what I expected.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-12,"
  Good price. Prompt delivery. Not very glamorous but they keep the mud and the wet out!
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-06-07,"
  Good strong wellies
",0
Dunlop Compass Flick Bell,shoes,10.10,3.0,United Kingdom,2019-12-21,"
  Very thin sole, would benefit from a thermal insole, but I suppose they were fine for the price
",0
Dunlop Compass Flick Bell,shoes,10.10,4.0,United Kingdom,2019-12-07,"
  Excellent value for the money wear them when using power washer.
",0
Dunlop Compass Flick Bell,shoes,10.10,2.0,United Kingdom,2020-01-10,"
  Did the job. Not my kind of thing
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-10,"
  Good value for money wellies
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-04,"
  Works great at keeping feet dry
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-02,"
  Great
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-20,"
  Very good quality
",0
Dunlop Compass Flick Bell,shoes,10.10,4.0,United Kingdom,2020-07-01,"
  Good for mad
",0
Dunlop Compass Flick Bell,shoes,10.10,4.0,United Kingdom,2020-03-18,"
  Welly shaped and water proof. What more do you need!
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-07-01,"
  very  comfortable
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-26,"
  Exactly what was required good fit and good price
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2019-12-30,"
  Exactly as it says on the box..
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-02,"
  Good quality. Product as pictured. Bargain price.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-05-08,"
  Good service
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-06-03,"
  Was everything as expected and arrived very quickly
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-20,"
  Excellent super thank you
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-02,"
  Perfect for muddy dog walks.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-02-14,"
  delivered quickly. nice boots fit well, to be used for mucking out ponies.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-04,"
  Good price
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-04-02,"
  Great value.
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-01-30,"
  Fit as expected
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-03-02,"
  Good quality fast service
",0
Dunlop Compass Flick Bell,shoes,10.10,5.0,United Kingdom,2020-05-14,"
  Comfy wellies 👍🥰
",0
